,id,entry_id,cx,cy,filter,remarks,area
2067,17697,UC.258,5089255.757246493,3696487.8966939505,False,"Site location unclear, Dunes NW of point; Adams description: 260 NW x 110 x 2.8. Numerous clay sickles and one stone hoe suggest an ill-defined Uruk or Jemdet Nasr occupation nearby. Rare Cassite sherds, mainly Neo-Babylonian-Achaemenian.",2.337
2068,17698,UC.259,5090695.012085373,3696005.0442658034,False,"Site location unclear, Likely submerged by alluviation; Adams description: Main mound 2.8 m ht., east mound 1.7 m, south mound 1.4 m. Nature of the four mounds shown suggests that they form parts of a single settlement whose lower-lying areas have been s",0.484
2069,17699,UC.260,5091369.148178807,3694932.182162895,False,"Site location unclear, Obscured by dunes; Adams description: Abi Ilba. Main tell 300 (330*) X 240 X 4, but with a parallel, lower extension to the west 200 m long X 120 m wide. Relatively dense debris also is found at plain level over an area at least ha",3.5
2070,17700,UC.261,5089827.346217488,3693518.075899774,False,"Site location unclear; Adams description: Abu Khawa. 320 N x 240 X 2.4, with an old canal apparently cut subsequently into west edge of site. 30 m east-across another old canal bed?-is a contemporary mound 160 diam. x 4. Possible Jemdet Nasr. Early Dynas",5.125
2071,17701,UC.262,5088117.892533468,3692393.8951085177,False,"Site location unclear; Adams description: 220 (285°) X 160 x 0.2. Badly pitted. Late Uruk-Jemdet Nasr, the former predominant",1.749
2072,17702,UC.263,5089554.449203544,3691704.534486799,False,"Site location unclear, Dunes E of point; Adams description: Irregular mounds and hummocks within an area perhaps 250 m in diameter. Highest mound 2 m; another, lower one is a late kiln site. Akkadian-Ur III. A few sherds of ""pseudoprehistoric"" ware proba",3.034
2073,17703,UC.264,5090086.532749717,3692056.5550486012,False,"Site location unclear, Obscured by dunes; Adams description: See figure 11. Southeast tell 0.3 m high, others lower. Hundreds of flint cores and many more blades and flakes suggest the presence here of a specialized stoneworking site. Many stone bowl fra",0.485
2074,17956,LBB.060,4986848.053986791,4006588.994815168,True,Adams description: 120 E-W X 80 X 2. Surrounded by depression with standing water at time of visit. Sassanian.,0.759
2075,17706,UC.267,5075483.8223382505,3689282.5870127534,True,"Site extent obscured by canal leevee deposits; Adams description: The sizes and relationships of this group of sites are obscured by later canal levee deposits. Most pronounced mound 120 diam. X 2, Parthian. 120 m south of this is a lower mound, 120 diam",0.492
2076,17707,UC.269,5075118.15375333,3688016.3344641845,False,"Site location unclear; Adams description: An important junction on old Shatt al-Nil. One main affluent, flowing from the north, is joined by another from the northwest; combined course continues directly south. Debris particularly thick along northwest b",6.079
2077,17708,UC.270,5076134.931599143,3686082.1071786825,False,"Site location unclear; Adams description: Main mound on Shatt al-Nil, 400 (3300) X 250 X 3, bisected by bed of the old canal. 400 m east is an outlying settlement, 80 diam. X 3.5. Achaemenian-Parthian.",4.87
2078,17714,UC.276,5080189.1058471715,3690364.839998442,False,"Site location unclear; Adams description: See figure 11. Central mound badly pitted, hence spoil banks reach max. ht. of 0.3 m. Nature of apparent ring of settlement or debris to west unclear. Surface collection illustrated in chapter 8. Late Uruk-Jemdet",0.485
2079,17739,UC.303,5079833.652544728,3680102.069276164,True,"All visible parts of site being covered by dunes; Adams description: Parthian settlement on both banks of the Shatt al-Nil. Beginning on south end, it extends north for 200 m mainly on west bank (width 100 m). At that point bulk of settlement shifts to e",1.829
2080,17709,UC.271,5077122.699479299,3684339.765573776,False,"Site location unclear, Out-of-use canal W of point; Adams description: al-Tine. At least 450 (330°) x 300 x 2.5, but limits of site are obscured by dunes and canal deposits. Neo-Babylonian-Parthian.",10.087
2081,17710,UC.272,5077516.74316307,3691460.534979064,True,"Potential looting pits on mound; Adams description: See figure 11. Ht. 0.4 m. Surface collection illustrated in chapter 8. Late Uruk, Jemdet Nasr, Early Dynastic I.",2.641
2082,17711,UC.273,5078689.554414243,3690400.5380824823,False,"Site location unclear; Adams description: Two adjoining small areas of scattered sherds at plain level, not exceeding 5 m diam. each. Jemdet Nasr.",0.002
2083,17712,UC.274,5079305.891442737,3690379.5412273905,False,"Site location unclear; Adams description: See figure 11. Badly pitted, reaching 0.4 m ht. only in spoil banks. Surface collection illustrated in chapter 8. Late Uruk.",0.485
2084,17713,UC.275,5079719.877498691,3690296.2743293336,False,Site location unclear; Adams description: 30 diam. x 0.2. Ubaid III-IV.,0.044
2085,17715,UC.277,5080791.914557905,3688557.36641525,False,Site location unclear; Adams description: 80 diam. plain level. Jemdet Nasr. Debris sparse.,0.31
2086,17716,UC.278,5079690.733390601,3688113.609892622,True,"Probable site, Out-of-use canal S of point; Adams description: 400 E X 120 X 2. Rare Cassite. Neo-Babylonian-Achaemenian possible but unconfirmed. Mainly
 Parthian.",2.333
2087,17717,UC.280,5080525.105434397,3687498.358318776,False,"Site location unclear; Adams description: 350 NW x 180 x 2.5. Sand dunes occupy a low saddle crossing the middle of this tell perpendicular to its length, but the underlying debris appears to be continuous. Cassite, Parthian.",0.485
2088,17718,UC.281,5081390.294753128,3688244.485292043,False,Site location unclear; Adams description: See figure 12. Clusters of debris suggestively outline a marsh settlement interrupted by sinuous natural watercourses. An apparent temple enclosure is prominently situated along one of the main offtakes from the,3.691
2089,17719,UC.282,5079413.698156883,3686911.8778666724,False,"Site location unclear, Point located on top of out-of-use canal; Adams description: See figure 12 and comments under 281. Max. ht.0.4 m. Late Uruk, Jemdet Nasr, very limited Early Dynastic I.",0.485
2090,17720,UC.283,5078940.607555311,3684652.359708395,False,"Site location unclear; Adams description: 90 m diam., low hummocks and scattered debris at plain level. Larsa-Cassite.",0.393
2091,17721,UC.284,5080939.726070267,3686057.2037345804,False,"Site location unclear; Adams description: 140 NW X 110 X 0.8. Neo-Babylonian-Achaemenian, very limited Parthian.",0.883
2092,17722,UC.286,5081589.738426077,3684445.8859173837,False,"Site location unclear, Out-of-use canal E of point; Adams description: Sparse patches of debris, apparently partly covered by drifting sand. Late Uruk.",0.485
2093,17723,UC.287,5082810.360718786,3687443.4405916156,True,"Site location unknown, Dunes W of point; Adams description: 220 diam. X 2.5, with sparse debris trailing off westnorthwest 300 m to low, hummocky remains which may represent a single building. The latter possibly recalls site 336. Larsa-Cassite.",2.352
2094,17724,UC.288,5082362.943212466,3685337.243603088,True,"Dirt roads cross site; Adams description: 290 NE x 200 x 2, with the second dimension possibly much larger but obscured by overlying dunes. Jemdet Nasr, very limited Early Dynastic I.",5.065
2095,17725,UC.289,5082316.913239206,3683916.808649244,False,"Site location unclear, Obscured by dunes; Adams description: Patches of Jemdet Nasr debris at plain level, partly dune covered. Immediately east is an apparent old levee that has been wind-scoured and is now largely below the level of the site. Site gave",0.485
2096,17726,UC.290,5084248.69946226,3687207.642560551,False,"Site location unclear; Adams description: 180 diam. x 2. 400 m east is a contemporary tell, 240 diam. x 2. Parthian.",1.574
2097,17727,UC.291,5085014.134857583,3686854.1017298987,False,"Site location unclear, Watercourse S of site; Adams description: 140 diam. X 1.6. Achaemenian-Parthian.",0.952
2098,17728,UC.292,5084887.202126261,3685526.632544057,True,"Probable site location, Ancient watercourses surrounding point; Adams description: See figure 11. Appearance of the site is that of dispersed, low hummocks; in this case the regularity of the outlines shown is somewhat misleading. Surface collection illu",0.485
2099,17729,UC.293,5085865.111431737,3685852.277298398,False,"Site location unclear; Adams description: 170 E X 100 x 0.7. Late Uruk-Jemdet Nasr, limited Early Dynastic I.",0.826
2100,17730,UC.294,5088059.855820672,3689496.4624172766,True,"Probable site location, SE extent possibly cut by canal; Adams description: Center mound 3 m, southwest mound 1.1 m, other 0.5-1 m ht. Northeast mounds Late Early Dynastic, limited Old Babylonian. Central mound, and plain surface adjoining to the NE, Lar",0.485
2101,17731,UC.295,5087255.946592618,3686447.5426618312,True,"Probable site location; Adams description: Tell al-Awaydrya. A prominent triangulation point, reaching 4.5 m ht. Parthian.",1.305
2102,17732,UC.296,5088143.202782403,3686064.559276253,False,Site location unclear; Adams description: 200 diam. x 0.8. Parthian,1.944
2103,17957,LBB.078,4989596.510264242,3998696.849452815,True,Adams description: (1937) 90 X 100 X 2. Cassite.,0.43
2104,17733,UC.297,5092571.480521463,3687580.7007981394,False,"Site location unclear, Point located on top of out-of-use canal; Adams description: 250 N x 65 x 0.2. Badly pitted. Late Uruk-Jemdet Nasr.",1.083
2105,17734,UC.298,5092345.351679308,3684839.6738992627,False,"Site location unclear, Dunes W of point, Out-of-use canal E of point; Adams description: 80 diam. x 0.3. Surface collection illustrated in chapter 8. Ubaid I-II, possibly also pre-Ubaid.",0.31
2106,17735,UC.299,5078960.319371683,3682975.2613012013,False,"Site location unclear, Dunes W and NW of point; Adams description: 160 (150°) x 110 x 2. Parthian.",0.856
2107,17736,UC.300,5081065.164264064,3683281.6177483266,False,"Unlocated; bare earth/dunes; Adams description: 50 diam., plain level, just clusters of debris. Cassite-Neo-Babylonian.",0.121
2108,17737,UC.301,5078550.310252866,3681610.5948405,True,"Extensive looting. Divided by relict channel (as described by Adams), but unharmed by modern channels nearby; Adams description: Sur. 450 (3300) x 250 x 2, but these dimensions include the bed and spoil banks of the old Shatt al-Nil which divide the site",2.418
2109,17738,UC.302,5077691.546811903,3680013.909732079,False,"Unlocated; agricultural area; Adams description: Definition of site obscure, a low, hummocky settlement 300 m in diameter. Parthian",4.383
2110,17741,UC.325,5082645.982320975,3679011.4209818156,False,"Unlocated; bare earth/dunes; Adams description: 190 (0300) X 110 X 0.2. Late Uruk. Probable Jemdet
 Nasr. Early Dynastic I.",1.033
2111,17742,UC.305,5083397.304142368,3680263.6500119474,False,"Unlocated; bare earth/dunes; Adams description: Tell al-Hawiya. Most of site is low, limits are vaguely defined. Broad, eroded traces of a large or repeatedly redug canal parallel the northeast arm of site, and another old canal levee approaches site fro",0.486
2112,17743,UC.306,5084432.05954758,3683050.8058424704,False,"Unlocated; bare earth/dunes; Adams description: 90 diam., rising only in scattered hummocks to 0.5 m ht. Possible Jemdet Nasr. Early Dynastic I.",0.393
2113,17744,UC.307,5084907.383323502,3683116.5981276585,False,"Unlocated; bare earth/dunes; Adams description: 240 NE x 180 x 1.5, but mostly lower, discontinuous, perhaps badly wind eroded. Parthian.",2.35
2114,17745,UC.308,5085605.706329631,3684001.351554769,False,"Unlocated; bare earth/dunes; Adams description: Parthian cemetery, the interment vessels exposed above plain surface through the scouring action of wind. Completely surrounded by dunes, so that the presence of an accompanying settlement cannot be confirm",0.486
2115,18076,LBB.173,4961131.165946871,3970078.110565484,True,Adams description: 100 diam X 1. Lies just SE of an ancient canal bed below plain level. Across canal to NW is a low bank with sparse sherds of the same date. Sassanian-Early Islamic. One km to NE is a low mound about 100 diam of Sassanian date.,0.466
2116,17746,UC.309,5087229.429906659,3683099.4981491626,False,Unlocated; bare earth/dunes; Adams description: 80 E x 70 x 0.2. Late Uruk.,0.272
2117,17747,UC.310,5087363.762826912,3683546.9406070304,False,"Unlocated; bare earth/dunes; Adams description: 95 diam. x 0.7, badly pitted. Surface collection illustrated in chapter 8. Late Uruk. Jemdet Nasr limited to east end of site.",0.438
2118,17748,UC.311,5088250.483740316,3683442.2922256044,False,"Unlocated; bare earth/dunes; Adams description: 140 diam., but at present only scattered hummocks up to 1.5 m ht. emerge through a covering layer of drifted sand. Hence the presence of a continuous settlement cannot be confirmed. Possible Larsa-Cassite,",0.953
2119,17749,UC.312,5086451.740739438,3681773.9487417648,False,"Unlocated; bare earth/dunes; Adams description: 220 N x 190 x 1.4. Mainly Jemdet Nasr, limited Early Dynastic I. Very limited Parthian debris also
 is present, and there is a Parthian brick kiln a short distance east of mound and a Parthian cemetery bein",2.79
2120,17750,UC.313,5085454.520726815,3680610.3887307453,False,"Possible location, limits unclear; Adams description: 60 NE X 25, rising to 2.5 m only near southwest end. Apparently a single Parthian building. Baked brick floors and walls are visible, as well as four column bases up to 1.1 m diam. with several coats",0.082
2121,17751,UC.315,5086097.206540749,3679694.33369172,False,"Unlocated; bare earth/dunes; Adams description: 130 NW X 110 X 2. One Cassite sherd may or may not reflect a significant occupation. Mainly Neo-Babylonian-Achaemenian, sparse Parthian. Wind erosion is exposing Neo-Babylonian graves on east and southeast",0.809
