,id,entry_id,cx,cy
1849,16864,ASS.079,5519480.698462482,3653089.9872731594
1850,16865,ASS.080,5522010.482243213,3653628.0202344735
1851,16866,ASS.081,5521833.122794167,3653141.8895642236
1852,16867,ASS.082,5519352.558798858,3654914.32816898
1853,16868,ASS.083,5513360.159741397,3656920.1660013245
1854,16869,ASS.084,5511265.863321439,3657600.3127221935
1855,16870,ASS.085,5508164.481350136,3661057.8400863013
1856,16871,ASS.086,5508045.042895738,3661937.8772807284
1857,16872,ASS.087,5504779.908423527,3663471.0188061083
1858,16873,ASS.088,5505230.133389489,3662086.6016328926
1859,16874,ASS.089,5521973.039410691,3652363.608652941
1860,16875,ASS.090,5520207.026438665,3651873.1088612867
1861,16876,ASS.091,5520188.56270355,3650540.596459851
1862,16877,ASS.092,5521122.351221027,3650586.986319927
1863,16878,ASS.093,5522279.929368748,3650529.1732462673
1864,16879,ASS.094,5519509.105635649,3650142.917106595
1865,16880,ASS.095,5521641.137373768,3649335.5784126506
1866,16881,ASS.096,5522527.384008363,3646618.716659638
1867,16882,ASS.097,5523351.934293185,3647110.980947338
1868,16883,ASS.098,5523062.602494798,3646301.5931538763
1869,16884,ASS.099,5522749.688926172,3645594.977747049
1870,16885,ASS.100,5522687.644658341,3645886.076677858
1871,16886,ASS.101,5527241.23893171,3646964.544745854
1872,16887,ASS.102,5525995.636907488,3646828.259174604
1873,16888,ASS.103,5525926.559253858,3644091.589267044
1874,16889,ASS.104,5522039.9698037505,3643072.803647447
1875,16890,ASS.105,5516963.476855999,3651153.5118643655
1876,16891,ASS.106,5518167.91401103,3649154.325777337
1877,16892,ASS.107,5518228.994856294,3648662.7547832765
1878,16893,ASS.108,5518716.204946356,3649417.4018011945
1879,17431,UC.001,5083076.801123621,3743174.095086501
1880,17432,UC.002,5083160.423005911,3742958.0465455074
1881,17433,UC.003,5080862.194396159,3741497.9073651535
1882,17435,UC.005,5069014.8165632915,3737629.729773731
1883,17437,UC.007,5072781.573895532,3735816.672450481
1884,17438,UC.008,5075977.912618174,3737419.806632887
1885,17439,UC.009,5074812.88936838,3736219.9802953256
1886,17440,UC.010,5076691.1099262675,3735307.3802503753
1887,17441,UC.011,5078245.852913304,3735582.451163063
1888,17456,UC.024,5071349.591377458,3730776.4037807942
1889,17442,UC.012,5077846.101102367,3734303.2155324505
1890,17443,UC.013,5082642.170823442,3737414.658912004
1891,17444,UC.014,5084012.502185455,3738441.8354780986
1892,17445,UC.015,5085275.59478071,3738136.560719416
1893,17446,UC.022,5067471.576467702,3730302.01364188
1894,17447,UC.046,5082787.7117176615,3725737.73884141
1895,17455,UC.023,5071864.357216701,3731865.9620483797
1896,17448,UC.224,5097966.443695189,3699463.5422046427
1897,17449,UC.016,5087480.372994377,3737406.407950951
1898,17450,UC.017,5089285.084100067,3735110.1007537446
1899,17451,UC.018,5089283.8401192175,3734724.947347334
1900,17453,UC.020,5066879.536656053,3731952.5270824847
1901,17454,UC.021,5067880.346449618,3730971.173952931
1902,17459,UC.027,5076049.3426195085,3732592.0752267037
1903,17463,UC.044,5068700.172512493,3726982.4438906587
1904,17466,UC.114,5080726.424611437,3709892.1555215083
1905,17467,UC.033,5099392.440451533,3732100.5582714803
1906,17468,UC.034,5104550.7830883525,3734419.719343536
1907,17469,UC.047,5083610.092791517,3727084.209217609
1908,17470,UC.048,5086427.450459978,3728615.2768268613
1909,17471,UC.035,5105895.219281991,3734566.7449526214
1910,17472,UC.036,5106642.3637958625,3733348.527359649
1912,17474,UC.038,5064008.458360799,3720031.38604967
1913,17475,UC.045,5070850.280422068,3727400.488146755
1914,17476,UC.039,5064701.4413443655,3716370.17531706
1915,17477,UC.040,5067941.390943277,3729181.7719121547
1916,17478,UC.041,5068607.104664682,3729249.857357828
1917,17479,UC.042,5066841.063559313,3728710.1029145713
1918,17480,UC.043,5067912.524244372,3726494.3361519696
1919,17481,UC.049,5091767.230654634,3729402.5898282123
1920,17482,UC.050,5088063.282018381,3725797.187692955
1921,17483,UC.051,5086615.655217206,3723867.6669271328
1922,17926,LBB.029,4991451.010439834,4023910.114275828
1923,17484,UC.052,5088185.209247878,3722810.6111579165
1924,17485,UC.053,5067659.093634808,3725235.5089149647
1925,17486,UC.054,5067063.500886791,3723291.747318744
1926,17487,UC.055,5067459.045207488,3723029.6442837827
1928,17489,UC.062,5066061.4559756825,3719223.9033075892
1929,17495,UC.088,5082799.700219385,3719093.9575163377
1930,17496,UC.063,5067234.021104276,3719154.865685748
1931,17573,UC.138,5071548.0226697065,3701314.6664686226
1932,17490,UC.057,5072467.183151717,3722653.068626084
1933,17491,UC.058,5072334.007996028,3722098.878091506
1934,17492,UC.059,5064433.108469399,3719929.846615584
1935,17493,UC.060,5065353.853249019,3719173.04776551
1936,17494,UC.061,5065179.132500076,3716354.3109793416
1937,17927,LBB.040,4992220.719443145,4015328.880106399
1939,17498,UC.065,5068852.749837151,3718789.182001241
1940,17499,UC.066,5069652.889558795,3717729.881401575
1941,17500,UC.067,5069492.655089465,3715961.3900416656
1942,17501,UC.068,5069858.864893949,3714737.0932963397
1943,17502,UC.069,5069958.30635751,3714478.229704313
1944,17928,LBB.049,4971357.803190664,4011050.376091727
1945,17503,UC.070,5072599.480351985,3715385.949308039
1946,17504,UC.071,5073065.808245823,3716078.058064491
1947,17505,UC.072,5073406.332505387,3719841.0211329716
1948,17506,UC.073,5074317.399224831,3720160.4736965136
1949,17507,UC.074,5074861.811333941,3719516.5532836863
1950,17508,UC.075,5078509.316494568,3724431.352874549
1951,17509,UC.076,5079187.05687355,3722039.320731976
1952,17510,UC.077,5079441.4851880325,3722002.0605602907
1953,17511,UC.078,5078790.792269232,3720956.432077546
1954,17512,UC.079,5080796.820052286,3720816.100868501
1955,17513,UC.080,5081319.815285544,3720720.815548544
1956,17514,UC.115,5083692.153505027,3712371.9838200505
1957,17515,UC.081,5081656.505041863,3720353.4131061556
1958,17516,UC.082,5081745.125282065,3720780.9683325854
1959,17517,UC.083,5083433.539572452,3722456.7827180983
1960,17520,UC.086,5091638.0486811735,3718501.050249018
1961,17521,UC.087,5081320.149676225,3718618.0565122203
1962,17522,UC.089,5084256.774777342,3718055.576727843
1963,17954,LBB.058,4985252.848172318,4010127.4747770363
1964,17523,UC.090,5085590.55338578,3715930.9446312953
1965,17524,UC.091,5086307.687780073,3715104.5202078614
1967,17526,UC.093,5089305.967693081,3714651.798075767
1968,17527,UC.094,5092076.290208744,3715315.849492234
1969,17528,UC.095,5064812.488469665,3713550.0548529117
1970,17529,UC.096,5065254.793871222,3712791.4452465894
1971,17530,UC.133,5071695.649031298,3705068.8163311314
1972,17531,UC.097,5065807.537032288,3712828.8235690133
1973,17532,UC.098,5066976.845551612,3711084.727901589
1974,17533,UC.099,5067137.16014276,3709696.1142986175
1975,17534,UC.110,5081080.166695679,3714579.544380372
1976,17539,UC.279,5080797.500397141,3688327.5519559123
1977,17535,UC.100,5067378.408774133,3708136.723429542
1978,17536,UC.101,5068363.61473272,3709037.011041613
1979,17537,UC.102,5072713.458289058,3709842.2070939983
1980,17538,UC.103,5072650.731260728,3707861.284420587
1981,17740,UC.304,5080940.191386794,3680990.6238627313
1982,17540,UC.104,5075008.8025479205,3708547.5475073126
1983,17541,UC.105,5075622.431233391,3708008.310409081
1984,17542,UC.106,5076844.264053947,3712883.597928628
1985,17543,UC.107,5077831.037428919,3715047.240364925
1986,17544,UC.108,5078854.460701774,3714871.57106362
1987,17545,UC.109,5079468.7694196915,3714274.3602580153
1988,17546,UC.111,5078523.213423863,3710315.8961252365
1989,17547,UC.112,5081204.423143132,3711882.0203185086
1990,17548,UC.113,5081149.358257539,3710827.6884874604
1991,17549,UC.116,5086380.62662232,3713236.996098968
1992,17564,UC.130,5069700.842799399,3705744.1279328726
1993,17550,UC.122,5087948.021049441,3711793.1414613146
1994,17551,UC.117,5079994.048017822,3707464.6779146446
1995,17552,UC.118,5083328.013082052,3707998.7008795002
1996,17553,UC.119,5084241.519691241,3709040.9448743407
1997,17554,UC.120,5086711.154429948,3711371.5778219798
1998,17572,UC.137,5071820.411766686,3702174.8624162716
1999,17555,UC.121,5087562.668961477,3711648.268060721
2000,17556,UC.314,5086284.904756823,3680081.6944521777
2001,17557,UC.123,5090071.128484925,3711697.40530978
2002,17558,UC.124,5086158.285897279,3710336.0404356024
2003,17563,UC.129,5090342.721968155,3708775.139379064
2004,17571,UC.136,5070683.92391334,3702186.9536758736
2005,17559,UC.125,5087050.477813752,3710662.9130403213
2006,17560,UC.126,5086103.021073293,3708932.4869361464
2007,17561,UC.127,5087827.1492750095,3709231.4431569097
2008,17562,UC.128,5087300.61234485,3708687.043880796
2009,18821,HOC.1052,5050988.436013463,3784610.502242552
2010,17565,UC.131,5069640.554387703,3705196.999882606
2011,17566,UC.350,5081393.061725381,3669317.4749136013
2012,17567,UC.132,5070863.265206599,3705595.4438094785
2013,17568,UC.187,5097895.411457293,3713740.531306604
2014,17569,UC.134,5070286.675134787,3703939.7500770823
2015,17570,UC.135,5070533.415228412,3702656.356479346
2016,17574,UC.139,5071494.375408195,3700586.35489907
2017,17575,UC.140,5071690.158546373,3700245.3373276433
2018,17576,UC.141,5072181.849976468,3699813.1915750327
2019,17577,UC.142,5073569.113792089,3703723.2142419736
2020,17578,UC.143,5073877.0222125845,3703136.148921965
2021,17579,UC.149,5082012.599056833,3705779.91782759
2022,17580,UC.144,5073972.101349659,3702739.482935674
2023,17581,UC.145,5075558.103391327,3700483.6333640334
2024,17582,UC.146,5075726.759180363,3704907.850767527
2025,17583,UC.147,5078678.260946072,3705220.0642655245
2026,17584,UC.148,5080244.228073987,3705667.461503402
2027,17585,UC.150,5083670.035098642,3706113.797249677
2028,17586,UC.151,5084757.280456892,3705464.6502005993
2029,17587,UC.152,5085167.389615439,3706416.8033086304
2030,17588,UC.153,5086983.133228223,3706805.351035835
2031,17589,UC.158,5086934.264384521,3701861.7901187087
2032,17590,UC.154,5088620.696629247,3707125.7643405744
2033,17591,UC.155,5083113.638082411,3703380.294548863
2034,17592,UC.156,5081623.062303348,3701539.038132866
2035,17593,UC.157,5083124.819777346,3701455.920206197
2036,17594,UC.159,5086706.4566344,3701268.426202555
2037,17595,UC.160,5085757.9722947385,3700967.1975034405
2038,17596,UC.161,5086909.216489567,3698716.650489557
2039,17597,UC.162,5089924.136250153,3699782.3080918835
2040,17598,UC.163,5090990.989688642,3698960.240598981
2041,17599,UC.164,5092085.348644683,3700877.574583681
2042,17630,UC.464,5120070.776462865,3661466.8675519493
2043,17601,UC.165,5080493.731002277,3698219.6323564816
2044,17602,UC.166,5092480.031905392,3728071.072363091
2045,17603,UC.167,5092558.724157057,3727747.6974122883
2048,17606,UC.170,5106355.58515673,3728721.2964150375
2049,17607,UC.181,5092683.436894462,3715341.363558199
2050,17608,UC.182,5094655.254375231,3715687.322588125
2051,17609,UC.171,5109634.4923650175,3729828.0551943537
2052,17610,UC.172,5110981.538958445,3728032.877652398
2053,17611,UC.173,5094439.167047108,3722744.4083774807
2054,17613,UC.175,5096729.350766033,3721809.0460608513
2055,17614,UC.176,5095359.814754641,3721243.3683772753
2056,17615,UC.177,5095278.058948849,3720650.5925407605
2057,17616,UC.178,5095816.338626403,3720195.2302222345
2058,17617,UC.179,5095771.3697722135,3719263.1292764805
2059,17893,UC.462,5115726.857166897,3662874.9994864245
2060,17618,UC.183,5095584.920799166,3715366.4761397615
2061,17619,UC.184,5099004.816293109,3715046.456740281
2062,17620,UC.185,5098230.908385574,3714644.520642805
2063,17621,UC.186,5098087.158617852,3714268.7318081325
2064,17622,UC.188,5100541.175230661,3715872.768656192
2065,17623,UC.189,5093440.751037238,3712906.43144783
2066,17624,UC.190,5094626.955974656,3713315.945796474
2067,17625,UC.243,5066940.883153535,3692034.6445063218
2068,17626,UC.191,5097358.063473398,3712273.9345673993
2069,17627,UC.192,5097785.652513531,3712657.430096168
2070,17628,UC.193,5098676.502904693,3711508.603094927
2071,17629,UC.199,5094896.585215756,3710215.8752772682
2072,18097,LBB.192,4990474.703831199,3975037.254514705
2073,17631,UC.194,5103383.292383623,3712503.825132054
2074,17632,UC.195,5103785.195297165,3713415.530253749
2075,17633,UC.196,5106035.816140905,3715597.0174986804
2078,17636,UC.200,5095236.662792699,3709753.003118913
2079,17637,UC.201,5093431.631773594,3710372.7059098226
2080,17638,UC.202,5094908.788929612,3708498.2820310164
2081,17639,UC.203,5093396.347731135,3707778.9778018217
2082,17640,UC.223,5097422.604232796,3698433.6116159633
2083,17641,UC.209,5106731.363411182,3707325.7131421743
2084,17642,UC.381,5109104.371561954,3689840.895582537
2085,17643,UC.204,5094159.186038503,3708177.031804898
2086,17644,UC.205,5099297.803116211,3706727.1476154607
2087,17645,UC.206,5103578.005069412,3710086.2544035795
2088,17646,UC.207,5105602.296551781,3709523.8766366513
2089,17647,UC.208,5107566.059748551,3709748.2051940197
2090,18757,LBB.861,4887512.077009482,4045087.185667316
2091,17648,UC.210,5104539.73136069,3706356.0166986487
2092,17649,UC.211,5104889.253600714,3705414.6081071678
2093,17650,UC.212,5106348.817928703,3706147.383109306
2095,17652,UC.232,5107154.530170921,3702941.5919919
2096,17653,UC.214,5113070.265517319,3708021.125630866
2097,17654,UC.215,5094542.982923913,3706210.7346281246
2098,17655,UC.216,5094343.70116287,3704192.3829628825
2099,17656,UC.217,5093748.132098653,3702871.4591717157
2100,17662,UC.326,5079839.896209961,3677342.415785764
2101,17663,UC.225,5098148.094897044,3698781.7192193107
2102,17657,UC.218,5093484.310712312,3701626.9802308152
2103,17658,UC.219,5094133.751054927,3698843.809477449
2104,17659,UC.220,5094757.978319934,3698636.7836734317
2105,17660,UC.221,5095230.40559452,3699166.775981049
2106,17661,UC.222,5096529.434138933,3699984.6240044977
2107,18098,LBB.222,4955632.299013637,3958433.9763828344
2108,17664,UC.233,5107080.896187573,3699964.430568076
2109,17665,UC.226,5100304.558123141,3699574.098002328
2110,17666,UC.227,5103619.160581562,3703167.345869862
2111,17667,UC.228,5103586.12068722,3700046.799413105
2112,17668,UC.229,5105684.603433493,3701884.553500568
2114,17670,UC.231,5107005.856399376,3703500.4593297387
2115,17671,UC.234,5107108.711903397,3698342.3307790365
2116,17672,UC.235,5109588.124809613,3705116.7745718206
2117,17673,UC.236,5110355.504292605,3700214.315820406
2118,17674,UC.237,5113774.8386305515,3700836.118237285
2119,17675,UC.238,5073047.960101138,3697533.893914461
2120,17693,UC.254,5082247.887473683,3692934.030806622
2121,17676,UC.239,5073437.604704326,3696744.830868434
2122,17677,UC.240,5075190.048437992,3695560.2801896185
2123,17678,UC.241,5076562.813330197,3695880.132285193
2124,17679,UC.257,5085295.545892186,3692799.457446697
2125,17680,UC.425,5113879.923102142,3678269.8063493143
2126,17704,UC.265,5071313.717557488,3688359.2754859054
2127,17681,UC.242,5074624.872339503,3694409.265044699
2128,17682,UC.244,5068642.726551525,3692218.144998441
2129,17683,UC.245,5068422.483903166,3690810.6973015033
2130,17684,UC.246,5070342.952006875,3691519.171408731
2131,17705,UC.266,5072980.577942444,3683202.3405637085
2132,17955,LBB.059,4984231.859704549,4007588.806509885
2133,17685,UC.247,5071028.443354253,3691283.919132404
2134,17686,UC.248,5071519.861163267,3692339.523548931
2135,17687,UC.249,5072405.49638193,3692418.7314652237
2136,17688,UC.250,5075186.849955371,3692731.9575622543
2137,17694,UC.255,5084826.925254357,3695752.6166249434
2138,18758,LBB.862,4892980.181883517,4043519.9291038113
2139,17689,UC.251,5077098.544908625,3692568.7002026546
2140,17690,UC.252,5079044.173624952,3693564.532882653
2141,17691,UC.268,5077420.321869296,3688881.472745917
2142,17692,UC.253,5081629.923990117,3692277.004283494
2143,17894,UC.463,5120429.859504059,3662101.7587062735
2144,17695,UC.256,5084230.06526305,3692692.4910096806
2145,17696,UC.285,5081016.103935716,3685124.71290894
2146,17697,UC.258,5089255.757246493,3696487.8966939505
2147,17698,UC.259,5090695.012085373,3696005.0442658034
2148,17699,UC.260,5091369.148178807,3694932.182162895
2149,17700,UC.261,5089827.346217488,3693518.075899774
2150,17701,UC.262,5088117.892533468,3692393.8951085177
2151,17702,UC.263,5089554.449203544,3691704.534486799
2152,17703,UC.264,5090086.532749717,3692056.5550486012
2153,17956,LBB.060,4986848.053986791,4006588.994815168
2154,17706,UC.267,5075483.8223382505,3689282.5870127534
2155,17707,UC.269,5075118.15375333,3688016.3344641845
2156,17708,UC.270,5076134.931599143,3686082.1071786825
2157,17714,UC.276,5080189.1058471715,3690364.839998442
2158,17739,UC.303,5079833.652544728,3680102.069276164
2159,17709,UC.271,5077122.699479299,3684339.765573776
2160,17710,UC.272,5077516.74316307,3691460.534979064
2161,17711,UC.273,5078689.554414243,3690400.5380824823
2162,17712,UC.274,5079305.891442737,3690379.5412273905
2163,17713,UC.275,5079719.877498691,3690296.2743293336
2164,17715,UC.277,5080791.914557905,3688557.36641525
2165,17716,UC.278,5079690.733390601,3688113.609892622
2166,17717,UC.280,5080525.105434397,3687498.358318776
2167,17718,UC.281,5081390.294753128,3688244.485292043
2168,17719,UC.282,5079413.698156883,3686911.8778666724
2169,17720,UC.283,5078940.607555311,3684652.359708395
2170,17721,UC.284,5080939.726070267,3686057.2037345804
2171,17722,UC.286,5081589.738426077,3684445.8859173837
2172,17723,UC.287,5082810.360718786,3687443.4405916156
2173,17724,UC.288,5082362.943212466,3685337.243603088
2174,17725,UC.289,5082316.913239206,3683916.808649244
2175,17726,UC.290,5084248.69946226,3687207.642560551
2176,17727,UC.291,5085014.134857583,3686854.1017298987
2177,17728,UC.292,5084887.202126261,3685526.632544057
2178,17729,UC.293,5085865.111431737,3685852.277298398
2179,17730,UC.294,5088059.855820672,3689496.4624172766
2180,17731,UC.295,5087255.946592618,3686447.5426618312
2181,17732,UC.296,5088143.202782403,3686064.559276253
2182,17957,LBB.078,4989596.510264242,3998696.849452815
2183,17733,UC.297,5092571.480521463,3687580.7007981394
2184,17734,UC.298,5092345.351679308,3684839.6738992627
